team,player,player_id,position,competition,season,games,possible_games,goals,assists,minutes,start11_pct,yellow,red,clean_sheets,conceded,minutes_pct,second_yellow,gc_pct,gc_pct_nopen
Mexico,Érik Lira,602324,Defensive Midfield,FIFA Intercontinental Cup,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
Mexico,Érik Lira,602324,Defensive Midfield,CONCACAF Champions Cup,25/26,6,6,1,0,487,83.33333333333334,0,0,0,0,90.18518518518519,0,7.6923076923076925,7.6923076923076925
Mexico,Érik Lira,602324,Defensive Midfield,Liga MX Clausura,25/26,17,17,0,0,1285,88.23529411764706,4,0,0,0,83.98692810457517,0,0.0,0.0
Mexico,Érik Lira,602324,Defensive Midfield,Liguilla Apertura,25/26,4,4,0,0,360,100.0,1,0,0,0,100.0,0,0.0,0.0
Mexico,Luis Chávez,331059,Defensive Midfield,Premier Liga,25/26,4,30,0,0,159,6.666666666666667,0,0,0,0,5.888888888888888,0,0.0,0.0
Mexico,Luis Chávez,331059,Defensive Midfield,Russian Cup,25/26,1,12,0,0,5,0.0,0,0,0,0,0.4629629629629629,0,0.0,0.0
Mexico,Obed Vargas,889435,Central Midfield,LaLiga,25/26,12,16,0,1,739,50.0,2,0,0,0,51.31944444444444,0,4.166666666666666,4.166666666666666
Mexico,Obed Vargas,889435,Central Midfield,UEFA Champions League,25/26,0,8,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
Mexico,Obed Vargas,889435,Central Midfield,Copa del Rey,25/26,1,4,0,0,11,0.0,0,0,0,0,2.8205128205128207,0,0.0,0.0
Mexico,Orbelín Pineda,334042,Central Midfield,Super League 1,25/26,25,26,4,1,1982,88.46153846153845,5,0,0,0,84.7008547008547,0,10.204081632653061,10.638297872340425
Mexico,Orbelín Pineda,334042,Central Midfield,Conference League,25/26,10,10,0,2,883,100.0,2,0,0,0,98.11111111111111,0,9.523809523809524,9.523809523809524
Mexico,Orbelín Pineda,334042,Central Midfield,UECL Qualifying,25/26,6,6,0,1,375,66.66666666666666,1,0,0,0,65.78947368421053,0,11.11111111111111,11.11111111111111
Mexico,Orbelín Pineda,334042,Central Midfield,Kypello Elladas,25/26,3,5,0,0,139,20.0,1,0,0,0,30.88888888888889,0,0.0,0.0
Mexico,Orbelín Pineda,334042,Central Midfield,Super League Play-off,25/26,6,6,1,1,498,100.0,1,0,0,0,92.22222222222223,0,25.0,25.0
Mexico,Álvaro Fidalgo,261503,Central Midfield,LaLiga,25/26,9,17,1,0,547,47.05882352941176,0,0,0,0,35.751633986928105,0,4.0,4.3478260869565215
Mexico,Álvaro Fidalgo,261503,Central Midfield,Europa League,25/26,3,4,0,0,157,50.0,0,0,0,0,43.611111111111114,0,0.0,0.0
Mexico,Álvaro Fidalgo,261503,Central Midfield,Copa del Rey,25/26,1,1,0,0,45,0.0,0,0,0,0,50.0,0,0.0,0.0
Mexico,Álvaro Fidalgo,261503,Central Midfield,Liga MX Apertura,25/26,16,17,1,0,1096,70.58823529411765,1,0,0,0,71.63398692810458,0,3.0303030303030303,3.3333333333333335
Mexico,Álvaro Fidalgo,261503,Central Midfield,Liga MX Clausura,25/26,3,4,0,0,270,75.0,0,0,0,0,75.0,0,0.0,0.0
Mexico,Álvaro Fidalgo,261503,Central Midfield,Liguilla Apertura,25/26,2,2,0,0,168,100.0,0,0,0,0,93.33333333333333,0,0.0,0.0
Mexico,Gilberto Mora,1155723,Attacking Midfield,Liga MX Apertura,25/26,11,17,3,1,808,58.82352941176471,0,0,0,0,52.81045751633987,0,13.793103448275861,23.52941176470588
Mexico,Gilberto Mora,1155723,Attacking Midfield,Liga MX Clausura,25/26,6,17,1,0,330,23.52941176470588,0,0,0,0,21.568627450980394,0,5.263157894736842,14.285714285714285
Mexico,Gilberto Mora,1155723,Attacking Midfield,Liguilla Apertura,25/26,3,3,2,0,256,100.0,1,0,0,0,94.81481481481482,0,33.33333333333333,33.33333333333333
Mexico,Brian Gutiérrez,724443,Attacking Midfield,Liga MX Clausura,25/26,17,17,2,2,916,52.94117647058824,4,0,0,0,59.869281045751634,0,12.121212121212121,12.121212121212121
Mexico,Alexis Vega,424689,Left Winger,Liga MX Apertura,25/26,13,17,4,9,935,64.70588235294117,3,0,0,0,61.111111111111114,0,30.23255813953488,34.21052631578947
Mexico,Alexis Vega,424689,Left Winger,CONCACAF Champions Cup,25/26,4,7,0,1,136,14.285714285714285,0,0,0,0,20.606060606060606,0,4.0,7.142857142857142
Mexico,Alexis Vega,424689,Left Winger,Liga MX Clausura,25/26,8,17,0,2,554,35.294117647058826,1,0,0,0,36.209150326797385,0,7.142857142857142,14.285714285714285
Mexico,Alexis Vega,424689,Left Winger,Liguilla Apertura,25/26,1,6,0,0,40,0.0,0,0,0,0,7.017543859649122,0,0.0,0.0
Mexico,César Huerta,540315,Left Winger,Jupiler Pro League,25/26,7,30,1,0,387,20.0,4,0,0,0,14.333333333333334,0,2.3255813953488373,12.5
Mexico,César Huerta,540315,Left Winger,UECL Qualifying,25/26,4,4,0,0,207,75.0,1,0,0,0,57.49999999999999,0,0.0,0.0
Mexico,César Huerta,540315,Left Winger,Croky Cup,25/26,2,6,1,0,82,16.666666666666664,0,0,0,0,13.666666666666666,0,9.090909090909092,33.33333333333333
Mexico,César Huerta,540315,Left Winger,Jupiler Pro League Champions' Play-Offs,25/26,4,10,0,0,156,20.0,0,0,0,0,17.333333333333336,0,0.0,0.0
Mexico,Roberto Alvarado,353583,Right Winger,Liga MX Apertura,25/26,12,17,3,2,810,52.94117647058824,0,0,0,0,52.94117647058824,0,17.24137931034483,22.727272727272727
Mexico,Roberto Alvarado,353583,Right Winger,Liga MX Clausura,25/26,17,17,1,2,1393,94.11764705882352,1,0,0,0,91.04575163398692,0,9.090909090909092,9.090909090909092
Mexico,Roberto Alvarado,353583,Right Winger,Liguilla Apertura,25/26,2,2,0,1,166,100.0,0,0,0,0,92.22222222222223,0,50.0,50.0
Mexico,Santiago Gimenez,552955,Centre-Forward,Serie A,25/26,16,38,0,2,896,28.947368421052634,2,0,0,0,26.198830409356727,0,3.7735849056603774,8.695652173913043
Mexico,Santiago Gimenez,552955,Centre-Forward,Italy Cup,25/26,2,3,1,1,141,33.33333333333333,0,0,0,0,52.22222222222223,0,40.0,40.0
Mexico,Armando González,837619,Centre-Forward,Liga MX Apertura,25/26,17,17,12,1,1129,76.47058823529412,2,0,0,0,73.79084967320262,0,44.827586206896555,44.827586206896555
Mexico,Armando González,837619,Centre-Forward,Liga MX Clausura,25/26,17,17,12,1,1265,100.0,1,0,0,0,82.6797385620915,0,39.39393939393939,39.39393939393939
Mexico,Armando González,837619,Centre-Forward,Liguilla Apertura,25/26,1,2,0,0,62,50.0,0,0,0,0,34.44444444444444,0,0.0,0.0
Mexico,Julián Quiñones,416090,Centre-Forward,Saudi Pro League,25/26,31,34,33,4,2724,91.17647058823529,3,0,0,0,89.01960784313725,0,44.57831325301205,47.43589743589743
Mexico,Julián Quiñones,416090,Centre-Forward,King's Cup,25/26,3,3,4,0,250,100.0,0,0,0,0,83.33333333333334,0,30.76923076923077,44.44444444444444
Mexico,Julián Quiñones,416090,Centre-Forward,Saudi Super Cup,25/26,1,1,0,0,67,100.0,0,0,0,0,74.44444444444444,0,0.0,0.0
Mexico,Raúl Jiménez,206040,Centre-Forward,Premier League,25/26,36,38,9,3,2199,71.05263157894737,5,0,0,0,64.29824561403508,0,25.53191489361702,26.08695652173913
Mexico,Raúl Jiménez,206040,Centre-Forward,FA Cup,25/26,3,3,0,0,48,0.0,0,0,0,0,17.77777777777778,0,0.0,0.0
Mexico,Raúl Jiménez,206040,Centre-Forward,EFL Cup,25/26,4,4,1,0,315,100.0,0,0,0,0,87.5,0,10.0,20.0
Mexico,Guillermo Martínez,347932,Centre-Forward,Liga MX Apertura,25/26,11,17,4,0,849,58.82352941176471,3,0,0,0,55.490196078431374,0,16.666666666666664,28.57142857142857
Mexico,Guillermo Martínez,347932,Centre-Forward,CONCACAF Champions Cup,25/26,2,2,0,0,43,0.0,0,0,0,0,23.88888888888889,0,0.0,0.0
Mexico,Guillermo Martínez,347932,Centre-Forward,Liga MX Clausura,25/26,15,17,5,0,493,17.647058823529413,3,0,0,0,32.22222222222222,0,14.705882352941178,15.625
Morocco,Yassine Bounou,207834,Goalkeeper,Saudi Pro League,25/26,26,34,0,0,2340,76.47058823529412,0,0,14,20,76.47058823529412,0,0.0,0.0
Morocco,Yassine Bounou,207834,Goalkeeper,AFC Champions League,25/26,5,9,0,0,480,55.55555555555556,0,0,0,8,57.14285714285714,0,0.0,0.0
Morocco,Yassine Bounou,207834,Goalkeeper,King's Cup,25/26,5,5,0,0,480,100.0,0,0,2,3,100.0,0,0.0,0.0
Morocco,Ahmed Reda Tagnaouti,238997,Goalkeeper,Botola Pro Inwi,25/26,16,24,0,0,1434,66.66666666666666,0,0,10,8,66.38888888888889,0,0.0,0.0
Morocco,Ahmed Reda Tagnaouti,238997,Goalkeeper,CAF-Champions League,25/26,13,16,0,0,1170,81.25,3,0,5,8,81.25,0,0.0,0.0
Morocco,Munir El Kajoui,97925,Goalkeeper,Botola Pro Inwi,25/26,5,24,0,0,450,20.833333333333336,1,0,3,3,20.833333333333336,0,0.0,0.0
Morocco,Munir El Kajoui,97925,Goalkeeper,CAF-Champions League,25/26,4,14,0,0,360,28.57142857142857,0,0,1,3,28.57142857142857,0,0.0,0.0
Morocco,Munir El Kajoui,97925,Goalkeeper,Coupe du Trône Marocaine,25/26,1,1,0,0,90,100.0,0,0,0,1,100.0,0,0.0,0.0
Morocco,Munir El Kajoui,97925,Goalkeeper,CAF-Supercup,25/26,1,1,0,0,90,100.0,0,0,0,1,100.0,0,0.0,0.0
Morocco,Chadi Riad,689637,Centre-Back,Premier League,25/26,9,38,0,1,554,15.789473684210526,2,0,0,0,16.198830409356727,0,2.4390243902439024,5.263157894736842
Morocco,Chadi Riad,689637,Centre-Back,Conference League,25/26,3,15,0,0,226,13.333333333333334,2,0,0,0,16.3768115942029,0,0.0,0.0
Morocco,Chadi Riad,689637,Centre-Back,Premier League 2,25/26,2,2,1,0,117,100.0,0,0,0,0,65.0,0,14.285714285714285,14.285714285714285
Morocco,Issa Diop,272622,Centre-Back,Premier League,25/26,13,38,1,0,814,21.052631578947366,2,0,0,0,23.801169590643276,0,2.127659574468085,3.8461538461538463
Morocco,Issa Diop,272622,Centre-Back,FA Cup,25/26,2,3,0,0,180,66.66666666666666,1,0,0,0,66.66666666666666,0,0.0,0.0
Morocco,Issa Diop,272622,Centre-Back,EFL Cup,25/26,3,4,0,0,270,75.0,0,0,0,0,75.0,0,0.0,0.0
Morocco,Redouane Halhal,913660,Centre-Back,Jupiler Pro League,25/26,24,30,1,2,2039,76.66666666666667,7,0,0,0,75.51851851851852,0,7.6923076923076925,9.375
Morocco,Redouane Halhal,913660,Centre-Back,Croky Cup,25/26,1,2,0,0,90,50.0,1,0,0,0,50.0,0,0.0,0.0
Morocco,Redouane Halhal,913660,Centre-Back,Jupiler Pro League Champions' Play-Offs,25/26,9,10,0,0,810,90.0,3,0,0,0,90.0,0,0.0,0.0
Morocco,Marwane Saadane,210009,Centre-Back,Saudi Pro League,25/26,29,34,0,1,2496,82.35294117647058,6,0,0,0,81.56862745098039,0,2.4390243902439024,2.7777777777777777
Morocco,Marwane Saadane,210009,Centre-Back,King's Cup,25/26,3,3,0,0,270,100.0,0,0,0,0,100.0,0,0.0,0.0
Morocco,Anass Salah-Eddine,485584,Left-Back,Eredivisie,25/26,17,30,0,1,1092,40.0,3,1,0,0,40.44444444444444,0,1.1235955056179776,1.7543859649122806
Morocco,Anass Salah-Eddine,485584,Left-Back,UEFA Champions League,25/26,7,8,0,0,511,75.0,0,0,0,0,70.97222222222223,0,0.0,0.0
Morocco,Anass Salah-Eddine,485584,Left-Back,KNVB Beker,25/26,1,4,0,0,27,0.0,0,0,0,0,7.5,0,0.0,0.0
Morocco,Youssef Belammari,518804,Left-Back,Premier League,25/26,6,8,0,0,471,62.5,0,0,0,0,65.41666666666667,0,0.0,0.0
Morocco,Youssef Belammari,518804,Left-Back,CAF-Champions League,25/26,3,6,0,0,195,33.33333333333333,1,0,0,0,36.11111111111111,0,0.0,0.0
Morocco,Youssef Belammari,518804,Left-Back,Championship Playoff,25/26,3,6,0,0,245,50.0,0,0,0,0,45.370370370370374,0,0.0,0.0
Morocco,Youssef Belammari,518804,Left-Back,Botola Pro Inwi,25/26,7,7,0,0,630,100.0,2,0,0,0,100.0,0,0.0,0.0
Morocco,Achraf Hakimi,398073,Right-Back,Ligue 1,25/26,18,34,2,2,1374,44.11764705882353,3,1,0,0,44.90196078431373,0,5.405405405405405,10.526315789473683
Morocco,Achraf Hakimi,398073,Right-Back,UEFA Champions League,25/26,13,17,1,7,1155,76.47058823529412,2,0,0,0,74.03846153846155,0,16.3265306122449,21.052631578947366
Morocco,Achraf Hakimi,398073,Right-Back,UEFA Super Cup,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
Morocco,Noussair Mazraoui,340456,Right-Back,Premier League,25/26,20,38,0,0,984,28.947368421052634,3,0,0,0,28.771929824561404,0,0.0,0.0
Morocco,Zakaria El Ouahdi,820474,Right-Back,Jupiler Pro League,25/26,24,30,7,2,2105,80.0,3,0,0,0,77.96296296296296,0,19.565217391304348,23.076923076923077
Morocco,Zakaria El Ouahdi,820474,Right-Back,Europa League,25/26,9,12,4,1,828,75.0,3,0,0,0,74.5945945945946,0,26.31578947368421,35.714285714285715
Morocco,Zakaria El Ouahdi,820474,Right-Back,Europa League Qualifying,25/26,1,2,0,0,90,50.0,0,0,0,0,50.0,0,0.0,0.0
Morocco,Zakaria El Ouahdi,820474,Right-Back,Croky Cup,25/26,1,2,0,0,116,50.0,1,0,0,0,55.23809523809524,0,0.0,0.0
Morocco,Zakaria El Ouahdi,820474,Right-Back,JPL Europe Play-Offs,25/26,10,10,1,3,891,100.0,1,0,0,0,99.0,0,36.36363636363637,36.36363636363637
Morocco,Sofyan Amrabat,287579,Defensive Midfield,LaLiga,25/26,17,34,0,0,1296,41.17647058823529,4,0,0,0,42.35294117647059,0,0.0,0.0
Morocco,Sofyan Amrabat,287579,Defensive Midfield,Europa League,25/26,6,12,1,0,316,41.66666666666667,1,0,0,0,29.259259259259256,0,5.0,6.666666666666667
Morocco,Sofyan Amrabat,287579,Defensive Midfield,Champions League Qu.,25/26,4,4,1,0,315,100.0,2,0,0,0,87.5,0,16.666666666666664,16.666666666666664
Morocco,Sofyan Amrabat,287579,Defensive Midfield,Süper Lig,25/26,2,3,0,0,96,33.33333333333333,0,0,0,0,35.55555555555556,0,0.0,0.0
Morocco,Ayyoub Bouaddi,1097139,Central Midfield,Ligue 1,25/26,30,34,0,1,2328,82.35294117647058,7,1,0,0,76.07843137254902,0,1.9230769230769231,2.127659574468085
Morocco,Ayyoub Bouaddi,1097139,Central Midfield,Europa League,25/26,10,12,0,0,666,58.333333333333336,2,1,0,0,60.0,0,0.0,0.0
Morocco,Ayyoub Bouaddi,1097139,Central Midfield,Coupe de France,25/26,2,2,0,0,159,100.0,0,0,0,0,88.33333333333333,0,0.0,0.0
Morocco,Neil El Aynaoui,901019,Central Midfield,Serie A,25/26,25,38,1,2,991,21.052631578947366,5,0,0,0,28.976608187134502,0,5.084745762711865,6.8181818181818175
Morocco,Neil El Aynaoui,901019,Central Midfield,Europa League,25/26,9,10,1,0,712,80.0,1,0,0,0,76.55913978494624,0,5.88235294117647,6.666666666666667
Morocco,Samir El Mourabet,1130514,Central Midfield,Ligue 1,25/26,33,34,1,3,2137,73.52941176470588,4,0,0,0,69.83660130718954,0,6.896551724137931,7.017543859649122
Morocco,Samir El Mourabet,1130514,Central Midfield,Conference League,25/26,10,12,1,0,754,75.0,3,0,0,0,69.81481481481482,0,5.555555555555555,5.555555555555555
Morocco,Samir El Mourabet,1130514,Central Midfield,UECL Qualifying,25/26,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
Morocco,Samir El Mourabet,1130514,Central Midfield,Coupe de France,25/26,5,5,0,0,337,80.0,0,0,0,0,74.8888888888889,0,0.0,0.0
Morocco,Azzedine Ounahi,593482,Central Midfield,LaLiga,25/26,24,36,5,3,1766,55.55555555555556,6,0,0,0,54.50617283950617,0,21.052631578947366,30.76923076923077
Morocco,Ismael Saibari,702869,Attacking Midfield,Eredivisie,25/26,27,34,15,8,2146,76.47058823529412,2,0,0,0,70.13071895424837,0,22.772277227722775,29.11392405063291
Morocco,Ismael Saibari,702869,Attacking Midfield,UEFA Champions League,25/26,7,8,3,0,606,87.5,3,0,0,0,84.16666666666667,0,18.75,18.75
Morocco,Ismael Saibari,702869,Attacking Midfield,KNVB Beker,25/26,2,4,1,1,135,50.0,0,0,0,0,37.5,0,15.384615384615385,33.33333333333333
Morocco,Ismael Saibari,702869,Attacking Midfield,Johan Cruijff Schaal,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
Morocco,Bilal El Khannouss,654982,Attacking Midfield,Bundesliga,25/26,25,32,4,5,1635,59.375,6,0,0,0,56.770833333333336,0,13.043478260869565,15.254237288135593
Morocco,Bilal El Khannouss,654982,Attacking Midfield,Europa League,25/26,11,12,5,0,641,58.333333333333336,4,0,0,0,59.351851851851855,0,25.0,25.0
Morocco,Bilal El Khannouss,654982,Attacking Midfield,DFB-Pokal,25/26,5,5,0,2,302,60.0,1,0,0,0,62.916666666666664,0,22.22222222222222,22.22222222222222
Morocco,Bilal El Khannouss,654982,Attacking Midfield,Championship,25/26,2,4,0,2,135,50.0,0,0,0,0,37.5,0,33.33333333333333,66.66666666666666
Morocco,Bilal El Khannouss,654982,Attacking Midfield,EFL Cup,25/26,1,1,0,0,7,0.0,0,0,0,0,7.777777777777778,0,0.0,0.0
Morocco,Soufiane Rahimi,598506,Left Winger,UAE Pro League,25/26,16,26,9,2,1350,61.53846153846154,1,0,0,0,57.692307692307686,0,17.741935483870968,25.581395348837212
Morocco,Soufiane Rahimi,598506,Left Winger,UAE President's Cup,25/26,3,4,4,0,234,75.0,2,0,0,0,60.0,0,25.0,30.76923076923077
Morocco,Soufiane Rahimi,598506,Left Winger,UAE League Cup,25/26,4,7,2,1,299,42.857142857142854,0,0,0,0,47.460317460317455,0,18.75,42.857142857142854
Morocco,Amine Sbaï,851220,Left Winger,Ligue 1,25/26,25,27,3,1,1834,85.18518518518519,1,0,0,0,75.47325102880659,1,15.384615384615385,16.0
Morocco,Amine Sbaï,851220,Left Winger,Coupe de France,25/26,2,2,1,0,180,100.0,0,0,0,0,100.0,0,8.333333333333332,100.0
Morocco,Amine Sbaï,851220,Left Winger,Saudi Pro League,25/26,1,2,0,0,21,50.0,0,1,0,0,11.666666666666666,0,0.0,0.0
Morocco,Brahim Díaz,314678,Right Winger,LaLiga,25/26,30,38,1,8,1252,34.21052631578947,2,0,0,0,36.60818713450292,0,11.688311688311687,13.23529411764706
Morocco,Brahim Díaz,314678,Right Winger,UEFA Champions League,25/26,12,14,1,1,414,28.57142857142857,1,0,0,0,32.857142857142854,0,6.0606060606060606,7.4074074074074066
Morocco,Chemsdine Talbi,743384,Right Winger,Premier League,25/26,28,38,4,2,1564,42.10526315789473,0,0,0,0,45.73099415204678,0,14.285714285714285,16.666666666666664
Morocco,Chemsdine Talbi,743384,Right Winger,FA Cup,25/26,2,3,0,0,149,66.66666666666666,0,0,0,0,49.666666666666664,0,0.0,0.0
Morocco,Gessime Yassine,1151929,Right Winger,Ligue 1,25/26,12,17,0,2,510,35.294117647058826,0,0,0,0,33.33333333333333,0,6.25,6.25
Morocco,Gessime Yassine,1151929,Right Winger,Conference League,25/26,4,6,0,0,169,33.33333333333333,0,0,0,0,31.296296296296294,0,0.0,0.0
Morocco,Gessime Yassine,1151929,Right Winger,Coupe de France,25/26,5,6,1,1,236,33.33333333333333,2,1,0,0,43.7037037037037,0,11.11111111111111,40.0
Morocco,Gessime Yassine,1151929,Right Winger,Ligue 2,25/26,13,19,2,7,804,47.368421052631575,1,0,0,0,47.01754385964912,0,25.71428571428571,37.5
Morocco,Ayoube Amaimouni-Echghouyab,799993,Right Winger,Bundesliga,25/26,17,19,2,3,580,31.57894736842105,1,0,0,0,33.91812865497076,0,16.129032258064516,16.129032258064516
Morocco,Ayoube Amaimouni-Echghouyab,799993,Right Winger,3. Liga,25/26,18,19,9,6,1555,94.73684210526315,2,0,0,0,90.93567251461988,0,37.5,38.46153846153847
Morocco,Ayoub El Kaabi,521127,Centre-Forward,Super League 1,25/26,22,26,17,1,1682,76.92307692307693,2,0,0,0,71.88034188034187,0,40.0,47.368421052631575
Morocco,Ayoub El Kaabi,521127,Centre-Forward,UEFA Champions League,25/26,10,10,2,1,724,80.0,1,0,0,0,80.44444444444444,0,30.0,30.0
Morocco,Ayoub El Kaabi,521127,Centre-Forward,Kypello Elladas,25/26,2,5,1,0,23,0.0,0,0,0,0,5.111111111111112,0,5.555555555555555,14.285714285714285
Morocco,Ayoub El Kaabi,521127,Centre-Forward,Super League Play-off,25/26,6,6,1,0,428,83.33333333333334,0,0,0,0,79.25925925925927,0,16.666666666666664,16.666666666666664
Netherlands,Bart Verbruggen,565093,Goalkeeper,Premier League,25/26,38,38,0,0,3420,100.0,3,0,10,46,100.0,0,0.0,0.0
Netherlands,Bart Verbruggen,565093,Goalkeeper,FA Cup,25/26,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
Netherlands,Robin Roefs,646991,Goalkeeper,Premier League,25/26,35,38,0,0,3150,92.10526315789474,4,0,10,46,92.10526315789474,0,0.0,0.0
Netherlands,Robin Roefs,646991,Goalkeeper,FA Cup,25/26,2,3,0,0,210,66.66666666666666,0,0,1,1,70.0,0,0.0,0.0
Netherlands,Mark Flekken,125714,Goalkeeper,Bundesliga,25/26,24,34,0,0,2130,70.58823529411765,1,0,5,38,69.6078431372549,0,0.0,0.0
Netherlands,Mark Flekken,125714,Goalkeeper,UEFA Champions League,25/26,6,12,0,0,540,50.0,0,0,2,12,50.0,0,0.0,0.0
Netherlands,Mark Flekken,125714,Goalkeeper,DFB-Pokal,25/26,4,5,0,0,390,80.0,0,0,2,4,81.25,0,0.0,0.0
Netherlands,Micky van de Ven,557459,Centre-Back,Premier League,25/26,35,38,4,1,3043,92.10526315789474,9,1,0,0,88.9766081871345,0,10.416666666666668,11.11111111111111
Netherlands,Micky van de Ven,557459,Centre-Back,UEFA Champions League,25/26,8,10,2,0,720,80.0,3,0,0,0,80.0,0,9.090909090909092,11.11111111111111
Netherlands,Micky van de Ven,557459,Centre-Back,UEFA Super Cup,25/26,1,1,1,0,90,100.0,0,0,0,0,100.0,0,20.0,50.0
Netherlands,Micky van de Ven,557459,Centre-Back,FA Cup,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
Netherlands,Micky van de Ven,557459,Centre-Back,EFL Cup,25/26,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
Netherlands,Jan Paul van Hecke,576314,Centre-Back,Premier League,25/26,36,38,3,3,3211,94.73684210526315,9,0,0,0,93.88888888888889,0,11.538461538461538,11.538461538461538
Netherlands,Jan Paul van Hecke,576314,Centre-Back,FA Cup,25/26,2,2,0,0,85,50.0,1,0,0,0,47.22222222222222,0,0.0,0.0
Netherlands,Jan Paul van Hecke,576314,Centre-Back,EFL Cup,25/26,2,3,0,0,115,33.33333333333333,0,0,0,0,42.592592592592595,0,0.0,0.0
Netherlands,Virgil van Dijk,139208,Centre-Back,Premier League,25/26,38,38,6,0,3420,100.0,4,0,0,0,100.0,0,9.523809523809524,9.523809523809524
Netherlands,Virgil van Dijk,139208,Centre-Back,UEFA Champions League,25/26,12,12,2,3,1080,100.0,2,0,0,0,100.0,0,20.833333333333336,20.833333333333336
Netherlands,Virgil van Dijk,139208,Centre-Back,Community Shield,25/26,1,1,0,0,90,100.0,0,0,0,0,100.0,0,0.0,0.0
Netherlands,Virgil van Dijk,139208,Centre-Back,FA Cup,25/26,4,4,0,0,351,100.0,0,0,0,0,97.5,0,0.0,0.0
Netherlands,Nathan Aké,177476,Centre-Back,Premier League,25/26,18,38,0,0,688,15.789473684210526,1,0,0,0,20.116959064327485,0,0.0,0.0
Netherlands,Nathan Aké,177476,Centre-Back,UEFA Champions League,25/26,5,10,0,0,238,20.0,0,0,0,0,26.444444444444443,0,0.0,0.0
Netherlands,Nathan Aké,177476,Centre-Back,FA Cup,25/26,3,6,0,0,225,50.0,0,0,0,0,41.66666666666667,0,0.0,0.0
Netherlands,Nathan Aké,177476,Centre-Back,EFL Cup,25/26,6,6,0,0,493,100.0,0,0,0,0,91.2962962962963,0,0.0,0.0
Netherlands,Jorrel Hato,904802,Left-Back,Premier League,25/26,22,38,0,0,1143,31.57894736842105,7,0,0,0,33.421052631578945,0,0.0,0.0
Netherlands,Jorrel Hato,904802,Left-Back,UEFA Champions League,25/26,4,10,0,0,340,40.0,0,0,0,0,37.77777777777778,0,0.0,0.0
Netherlands,Jorrel Hato,904802,Left-Back,FA Cup,25/26,5,6,2,0,420,83.33333333333334,0,0,0,0,73.68421052631578,0,9.523809523809524,9.523809523809524
Netherlands,Jorrel Hato,904802,Left-Back,EFL Cup,25/26,5,5,0,1,345,80.0,0,0,0,0,76.66666666666667,0,9.090909090909092,9.090909090909092
Netherlands,Mats Wieffer,415381,Right-Back,Premier League,25/26,26,38,2,3,1908,60.526315789473685,8,0,0,0,55.78947368421052,0,9.615384615384617,13.157894736842104
Netherlands,Mats Wieffer,415381,Right-Back,FA Cup,25/26,1,2,0,0,9,0.0,0,0,0,0,5.0,0,0.0,0.0
Netherlands,Mats Wieffer,415381,Right-Back,EFL Cup,25/26,1,3,0,0,23,0.0,0,0,0,0,8.518518518518519,0,0.0,0.0
Netherlands,Denzel Dumfries,321528,Right-Back,Serie A,25/26,20,38,3,1,1328,39.473684210526315,2,0,0,0,38.83040935672515,0,4.49438202247191,8.0
Netherlands,Denzel Dumfries,321528,Right-Back,UEFA Champions League,25/26,5,10,2,0,342,40.0,0,0,0,0,38.0,0,11.76470588235294,16.666666666666664
Netherlands,Denzel Dumfries,321528,Right-Back,Italy Cup,25/26,3,5,0,1,106,20.0,0,0,0,0,23.555555555555554,0,8.333333333333332,20.0
Netherlands,Lutsharel Geertruida,420210,Right-Back,Premier League,25/26,28,35,0,0,1685,48.57142857142857,2,0,0,0,53.492063492063494,0,0.0,0.0
Netherlands,Lutsharel Geertruida,420210,Right-Back,FA Cup,25/26,2,3,0,0,180,66.66666666666666,0,0,0,0,60.0,0,0.0,0.0
Netherlands,Lutsharel Geertruida,420210,Right-Back,Bundesliga,25/26,0,2,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
Netherlands,Lutsharel Geertruida,420210,Right-Back,DFB-Pokal,25/26,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0
